,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1973,West Village,40.73443393572434,-74.00617998126812,Uncle Funkys Boards,40.73420608858602,-74.00725520439772,Board Shop
1974,West Village,40.73443393572434,-74.00617998126812,Aēsop,40.73359786967251,-74.00440708436697,Cosmetics Shop
1975,West Village,40.73443393572434,-74.00617998126812,Buvette,40.732782202032624,-74.00427521034509,French Restaurant
1976,West Village,40.73443393572434,-74.00617998126812,Orient Express,40.73567134036962,-74.00737692416054,Cocktail Bar
1977,West Village,40.73443393572434,-74.00617998126812,Katana Kitten,40.734236066848545,-74.00626697043512,Cocktail Bar
1978,West Village,40.73443393572434,-74.00617998126812,Wallsé,40.73549475640124,-74.00825668820814,Austrian Restaurant
1979,West Village,40.73443393572434,-74.00617998126812,Bleecker Street Park,40.736110168327194,-74.00532576971798,Park
1980,West Village,40.73443393572434,-74.00617998126812,The Little Owl,40.73244092098896,-74.0054235934664,American Restaurant
1981,West Village,40.73443393572434,-74.00617998126812,Via Carota,40.73305214118735,-74.00357299198289,Italian Restaurant
1982,West Village,40.73443393572434,-74.00617998126812,11th Street Cafe,40.7356474877685,-74.00756022712986,Breakfast Spot
1983,West Village,40.73443393572434,-74.00617998126812,Fairfax,40.73423876211176,-74.00298800466628,Café
1984,West Village,40.73443393572434,-74.00617998126812,Scotch & Soda,40.733088973481365,-74.00391564534402,Men's Store
1985,West Village,40.73443393572434,-74.00617998126812,Health & Harmony,40.732009055896384,-74.00657296964181,Food & Drink Shop
1986,West Village,40.73443393572434,-74.00617998126812,Smalls Jazz Club,40.734358,-74.002789,Jazz Club
1987,West Village,40.73443393572434,-74.00617998126812,Caudalie,40.73291592825322,-74.00386113014463,Cosmetics Shop
1988,West Village,40.73443393572434,-74.00617998126812,Fedora,40.734465303627914,-74.0030021994743,New American Restaurant
1989,West Village,40.73443393572434,-74.00617998126812,Garber Hardware,40.733973589411505,-74.00735287811784,Hardware Store
1990,West Village,40.73443393572434,-74.00617998126812,The Otheroom,40.73487252715654,-74.00806397722079,Wine Bar
1991,West Village,40.73443393572434,-74.00617998126812,Jeju Noodle Bar,40.73294539559912,-74.0073655954149,Korean Restaurant
1992,West Village,40.73443393572434,-74.00617998126812,Whittemore House,40.73286622815428,-74.00410787281443,Salon / Barbershop
1993,West Village,40.73443393572434,-74.00617998126812,The Garden at St. Luke in the Fields,40.731779943709725,-74.00666673502485,Garden
1994,West Village,40.73443393572434,-74.00617998126812,HB Studio,40.73627549052356,-74.00759406399125,Performing Arts Venue
1995,West Village,40.73443393572434,-74.00617998126812,Peloton Tread,40.73239445636586,-74.00768791828088,Gym / Fitness Center
1996,West Village,40.73443393572434,-74.00617998126812,Malatesta Trattoria,40.73280815951983,-74.00852213960592,Italian Restaurant
1997,West Village,40.73443393572434,-74.00617998126812,Sant Ambroeus West Village,40.73547913052668,-74.00334772613444,Italian Restaurant
1998,West Village,40.73443393572434,-74.00617998126812,Marie's Crisis Cafe,40.733221,-74.003378,Piano Bar
1999,West Village,40.73443393572434,-74.00617998126812,Empellón Taqueria,40.7341333,-74.00314689999999,Taco Place
2000,West Village,40.73443393572434,-74.00617998126812,Bar Sardine,40.7343340194585,-74.00282531976698,Gastropub
2001,West Village,40.73443393572434,-74.00617998126812,Refine Method,40.73496122634544,-74.00756833990988,Gym
2002,West Village,40.73443393572434,-74.00617998126812,Chumley's,40.7320556915209,-74.00519210435046,Speakeasy
2003,West Village,40.73443393572434,-74.00617998126812,Hotoveli,40.735670630730304,-74.00341902885579,Clothing Store
2004,West Village,40.73443393572434,-74.00617998126812,Fat Cat,40.73366485904617,-74.00294995195692,Jazz Club
2005,West Village,40.73443393572434,-74.00617998126812,Hakata Tonton,40.73310164800754,-74.00316738402563,Japanese Restaurant
2006,West Village,40.73443393572434,-74.00617998126812,Hudson River Park Run,40.73441328403598,-74.01000022888184,Park
2007,West Village,40.73443393572434,-74.00617998126812,Malaparte,40.736859,-74.008093,Italian Restaurant
2008,West Village,40.73443393572434,-74.00617998126812,Big Gay Ice Cream Shop,40.733210542604546,-74.0030594673938,Ice Cream Shop
2009,West Village,40.73443393572434,-74.00617998126812,Takashi,40.731493,-74.006497,Japanese Restaurant
2010,West Village,40.73443393572434,-74.00617998126812,Bar Pisellino,40.73312728347721,-74.0031793144429,Cocktail Bar
2011,West Village,40.73443393572434,-74.00617998126812,Sushi Nakazawa,40.731718822422486,-74.00439963665025,Sushi Restaurant
2012,West Village,40.73443393572434,-74.00617998126812,Injera,40.73722010239397,-74.00536815153951,Ethiopian Restaurant
2013,West Village,40.73443393572434,-74.00617998126812,Turks & Frogs,40.735689389502845,-74.00732921958111,Wine Bar
2014,West Village,40.73443393572434,-74.00617998126812,Bobo,40.734379,-74.002545,French Restaurant
2015,West Village,40.73443393572434,-74.00617998126812,Perry St,40.734453230733486,-74.0099817730103,New American Restaurant
2016,West Village,40.73443393572434,-74.00617998126812,New Ohio Theatre,40.73268399952803,-74.00823612637566,Theater
2017,West Village,40.73443393572434,-74.00617998126812,Gaetana's Cucina Italiana,40.73286359677627,-74.00754392438093,Italian Restaurant
2018,West Village,40.73443393572434,-74.00617998126812,Left Bank,40.73516862229292,-74.00693747867413,New American Restaurant
2019,West Village,40.73443393572434,-74.00617998126812,Partners Coffee Roasters,40.73491348804492,-74.00205073261284,Coffee Shop
2020,West Village,40.73443393572434,-74.00617998126812,té (Té Company),40.734537261775436,-74.00182753801346,Tea Room
2021,West Village,40.73443393572434,-74.00617998126812,Mezzrow,40.73447,-74.0019,Jazz Club
2022,West Village,40.73443393572434,-74.00617998126812,Savor Spa / Om Aroma & Co.,40.7356289929649,-74.00749345307065,Cosmetics Shop
2023,West Village,40.73443393572434,-74.00617998126812,Brooklyn Fare,40.73206320000001,-74.0079593,Supermarket
2024,West Village,40.73443393572434,-74.00617998126812,Dominique Ansel Kitchen,40.73482284737843,-74.0020456021696,Bakery
2025,West Village,40.73443393572434,-74.00617998126812,Hudson River Park,40.733486648634525,-74.01050581951031,Park
2026,West Village,40.73443393572434,-74.00617998126812,Joseph Leonard,40.733681436202154,-74.00176726868112,New American Restaurant
2027,West Village,40.73443393572434,-74.00617998126812,Bleecker Street Pizza,40.73226793926731,-74.00358913751454,Pizza Place
2028,West Village,40.73443393572434,-74.00617998126812,Stephen Weiss Studio,40.73418272255223,-74.00708109917944,Art Gallery
2029,West Village,40.73443393572434,-74.00617998126812,Casa,40.731505,-74.004863,Brazilian Restaurant
2030,West Village,40.73443393572434,-74.00617998126812,Abingdon Square Park,40.73738578107579,-74.005263193582,Park
2031,West Village,40.73443393572434,-74.00617998126812,Stonewall Inn,40.73367611390823,-74.0021494330631,Gay Bar
2032,West Village,40.73443393572434,-74.00617998126812,Hudson Clearwater,40.7310779928982,-74.00690764188766,New American Restaurant
2033,West Village,40.73443393572434,-74.00617998126812,Entwine,40.737355,-74.008061,Wine Bar
2034,West Village,40.73443393572434,-74.00617998126812,Kish-Kash,40.73133363431623,-74.00670581692754,Moroccan Restaurant
2035,West Village,40.73443393572434,-74.00617998126812,55 Bar,40.73377916477214,-74.0022486448288,Jazz Club
2036,West Village,40.73443393572434,-74.00617998126812,Taïm,40.735970102491926,-74.00194019079207,Falafel Restaurant
2037,West Village,40.73443393572434,-74.00617998126812,Cherry Lane Theatre,40.73139456167566,-74.00544750168737,Theater
2038,West Village,40.73443393572434,-74.00617998126812,Three Lives & Company,40.73442736120523,-74.00139223025236,Bookstore
2039,West Village,40.73443393572434,-74.00617998126812,The Blind Tiger,40.73182351997359,-74.003316833029,Beer Bar
2040,West Village,40.73443393572434,-74.00617998126812,Casa Magazines,40.73765852862972,-74.00449809064247,Newsstand
2041,West Village,40.73443393572434,-74.00617998126812,John's of Bleecker Street,40.73173166751651,-74.0032673491852,Pizza Place
2042,West Village,40.73443393572434,-74.00617998126812,Van Leeuwen Artisan Ice Cream,40.734465261260404,-74.00129049300861,Ice Cream Shop
2043,West Village,40.73443393572434,-74.00617998126812,Amber,40.73295838510926,-74.00685950040614,Sushi Restaurant
2044,West Village,40.73443393572434,-74.00617998126812,The Archive Roofdeck,40.732316863854955,-74.00818517758691,Scenic Lookout
2045,West Village,40.73443393572434,-74.00617998126812,Jeffrey's Grocery,40.733919,-74.001346,American Restaurant
2046,West Village,40.73443393572434,-74.00617998126812,Cafe Cluny,40.737538259108504,-74.0038972751964,American Restaurant
2047,West Village,40.73443393572434,-74.00617998126812,Jones Street Wine,40.7319881476799,-74.00276194002483,Wine Shop
2048,West Village,40.73443393572434,-74.00617998126812,Hudson River Greenway Running Path,40.73255155774,-74.01057958602905,Trail
2049,West Village,40.73443393572434,-74.00617998126812,Morandi,40.7353343387144,-74.0017210581156,Italian Restaurant
2050,West Village,40.73443393572434,-74.00617998126812,Bosie Tea Parlor,40.731351417971574,-74.00374628460686,Tea Room
2051,Manhattan Valley,40.797307041702865,-73.96428617740655,Saiguette,40.79920874028028,-73.96277971431024,Vietnamese Restaurant
2052,Manhattan Valley,40.797307041702865,-73.96428617740655,Bob's Your Uncle,40.7988711470043,-73.96302240830396,Bar
2053,Manhattan Valley,40.797307041702865,-73.96428617740655,HI New York Hostel,40.798790078767915,-73.96659780899435,Hostel
2054,Manhattan Valley,40.797307041702865,-73.96428617740655,Osteria 106,40.79882481969301,-73.96179298262278,Italian Restaurant
2055,Manhattan Valley,40.797307041702865,-73.96428617740655,Chirping Chicken,40.799370767064154,-73.96293747081535,Fried Chicken Joint
2056,Manhattan Valley,40.797307041702865,-73.96428617740655,Starbucks,40.79536902,-73.96558901,Coffee Shop
2057,Manhattan Valley,40.797307041702865,-73.96428617740655,Gourmet Deli,40.79920173065755,-73.96291174986665,Deli / Bodega
2058,Manhattan Valley,40.797307041702865,-73.96428617740655,Whole Foods Wine Store,40.794285332292894,-73.96655816729033,Wine Shop
2059,Manhattan Valley,40.797307041702865,-73.96428617740655,Mokja,40.797706635429854,-73.9677888515501,Korean Restaurant
2060,Manhattan Valley,40.797307041702865,-73.96428617740655,Yoga To The People,40.79958793827724,-73.96819700736744,Yoga Studio
2061,Manhattan Valley,40.797307041702865,-73.96428617740655,Chipotle Mexican Grill,40.79502134088973,-73.9656127136355,Mexican Restaurant
2062,Manhattan Valley,40.797307041702865,-73.96428617740655,Whole Foods Market,40.79410991232108,-73.96663311005508,Grocery Store
2063,Manhattan Valley,40.797307041702865,-73.96428617740655,Michaels,40.79491776675261,-73.96603177889854,Arts & Crafts Store
2064,Manhattan Valley,40.797307041702865,-73.96428617740655,Central Park - Strangers' Gate,40.79823664125415,-73.95989861532688,Park
2065,Manhattan Valley,40.797307041702865,-73.96428617740655,Innovation Bike Shop,40.79942749355557,-73.96324524102491,Bike Shop
2066,Manhattan Valley,40.797307041702865,-73.96428617740655,Broadway Dive,40.79797575759824,-73.96931697223722,Bar
2067,Manhattan Valley,40.797307041702865,-73.96428617740655,Makana Hawaiian & Japanese BBQ,40.80028447955402,-73.96538903697369,Hawaiian Restaurant
2068,Manhattan Valley,40.797307041702865,-73.96428617740655,SEPHORA,40.79478019876236,-73.96639884540366,Cosmetics Shop
2069,Manhattan Valley,40.797307041702865,-73.96428617740655,Awash,40.800761963974026,-73.96549522810935,Ethiopian Restaurant
2070,Manhattan Valley,40.797307041702865,-73.96428617740655,Felo Deli,40.795027772541935,-73.96418048446036,Deli / Bodega
2071,Manhattan Valley,40.797307041702865,-73.96428617740655,Xi'an Famous Foods,40.798353,-73.969378,Chinese Restaurant
2072,Manhattan Valley,40.797307041702865,-73.96428617740655,Ben & Jerry's 104th & Broadway,40.7997286,-73.9678537,Ice Cream Shop
2073,Manhattan Valley,40.797307041702865,-73.96428617740655,Silver Moon Bakery,40.80047662802329,-73.96799885744083,Bakery
2074,Manhattan Valley,40.797307041702865,-73.96428617740655,HomeGoods,40.79452332101835,-73.96589813670397,Furniture / Home Store
2075,Manhattan Valley,40.797307041702865,-73.96428617740655,Plowshares Coffee Bloomingdale,40.80019097153275,-73.96806622850414,Coffee Shop
2076,Manhattan Valley,40.797307041702865,-73.96428617740655,Long Teng Body Work,40.80064761723893,-73.96555600037206,Spa
2077,Manhattan Valley,40.797307041702865,-73.96428617740655,Thai Market,40.801270037747216,-73.96514080681696,Thai Restaurant
2078,Manhattan Valley,40.797307041702865,-73.96428617740655,Mama's Too,40.80078,-73.967626,Pizza Place
2079,Manhattan Valley,40.797307041702865,-73.96428617740655,Shiny Tea,40.79819637490187,-73.96927420740536,Bubble Tea Shop
2080,Manhattan Valley,40.797307041702865,-73.96428617740655,Park West Cafe & Deli,40.79930022471749,-73.95911015590113,Café
2081,Manhattan Valley,40.797307041702865,-73.96428617740655,Buchetta Brick Oven Pizza,40.79863082188752,-73.96751094579628,Pizza Place
2082,Manhattan Valley,40.797307041702865,-73.96428617740655,Doaba Deli,40.799513471286254,-73.96266286944638,Indian Restaurant
2083,Manhattan Valley,40.797307041702865,-73.96428617740655,Sal & Carmine's Pizza,40.79834700975136,-73.96913445406284,Pizza Place
2084,Manhattan Valley,40.797307041702865,-73.96428617740655,La Toulousaine,40.80079840503486,-73.96550850238891,Café
2085,Manhattan Valley,40.797307041702865,-73.96428617740655,Urban Outfitters,40.796925218923946,-73.970162482306,Clothing Store
2086,Manhattan Valley,40.797307041702865,-73.96428617740655,Freda's Caribbean & Soul Cuisine,40.801077183209756,-73.96155227099436,Caribbean Restaurant
2087,Manhattan Valley,40.797307041702865,-73.96428617740655,Nobody told me,40.80075,-73.96506,New American Restaurant
2088,Manhattan Valley,40.797307041702865,-73.96428617740655,Life in Motion: Yoga Cycling Barre,40.80051468505158,-73.96791041268004,Yoga Studio
2089,Manhattan Valley,40.797307041702865,-73.96428617740655,Jerusalem Restaurant,40.799651490277114,-73.9682578733501,Falafel Restaurant
2090,Manhattan Valley,40.797307041702865,-73.96428617740655,Starbucks,40.79888,-73.96837,Coffee Shop
2091,Manhattan Valley,40.797307041702865,-73.96428617740655,Yakitori Sun-Chan,40.799469816088546,-73.96868884563446,Japanese Restaurant
2092,Manhattan Valley,40.797307041702865,-73.96428617740655,Taqueria Y Fonda,40.801453164759316,-73.96500263534533,Mexican Restaurant
2093,Manhattan Valley,40.797307041702865,-73.96428617740655,Tarr Family Playground,40.793705598390616,-73.96243213777245,Playground
2094,Manhattan Valley,40.797307041702865,-73.96428617740655,Koko Wings,40.80112343072583,-73.96741442640442,Wings Joint
2095,Manhattan Valley,40.797307041702865,-73.96428617740655,Szechuan Garden,40.80042325069722,-73.96780739712604,Szechuan Restaurant
2096,Manhattan Valley,40.797307041702865,-73.96428617740655,Manhattan Valley,40.79710105362881,-73.96994256767292,Indian Restaurant
2097,Manhattan Valley,40.797307041702865,-73.96428617740655,The Nutbox,40.79991994989125,-73.96808130670608,Health Food Store
2098,Manhattan Valley,40.797307041702865,-73.96428617740655,Central Park Great Hill Dog Run,40.797066566222234,-73.9590318983472,Dog Run
2099,Manhattan Valley,40.797307041702865,-73.96428617740655,The Ellington,40.800527174176416,-73.96578702312011,Gastropub
2100,Manhattan Valley,40.797307041702865,-73.96428617740655,Columbus Square Courtyard,40.794838231871346,-73.96725654602051,Plaza
2101,Manhattan Valley,40.797307041702865,-73.96428617740655,Spice,40.8016900821996,-73.96476016158024,Thai Restaurant
2102,Manhattan Valley,40.797307041702865,-73.96428617740655,Flor De Mayo,40.79781835926693,-73.96980449551504,Peruvian Restaurant
2103,Manhattan Valley,40.797307041702865,-73.96428617740655,Richie's Burger Joint,40.798179663403516,-73.96928129257066,Burger Joint
2104,Manhattan Valley,40.797307041702865,-73.96428617740655,Suma Sushi,40.801334215512334,-73.96506123635918,Sushi Restaurant
2105,Manhattan Valley,40.797307041702865,-73.96428617740655,Cafe du Soleil,40.800010128233424,-73.968094337515,French Restaurant
2106,Manhattan Valley,40.797307041702865,-73.96428617740655,Greenmarket,40.79421015789003,-73.96846799808337,Farmers Market
2107,Manhattan Valley,40.797307041702865,-73.96428617740655,Aangan,40.79920639551372,-73.96848764882282,Indian Restaurant
2108,Morningside Heights,40.807999738165826,-73.96389627905332,Alma Mater Statue,40.80772569502726,-73.96225166494271,Outdoor Sculpture
2109,Morningside Heights,40.807999738165826,-73.96389627905332,Book Culture,40.80662936114509,-73.96493964169838,Bookstore
2110,Morningside Heights,40.807999738165826,-73.96389627905332,Columbia Greenmarket,40.807194984372074,-73.96433545649353,Farmers Market
2111,Morningside Heights,40.807999738165826,-73.96389627905332,Shake Shack,40.8079332191406,-73.96401291782416,Burger Joint
2112,Morningside Heights,40.807999738165826,-73.96389627905332,Arts and Crafts Beer Parlor,40.80668909474611,-73.96109446857793,Pub
2113,Morningside Heights,40.807999738165826,-73.96389627905332,Riverside Park @ 115th St.,40.80664047899827,-73.96651381236042,Park
